,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
9319,2016-383504,2016-06-21,1,Vente,105000.0,1.0,B,RUE DU MANOIR,513,33310.0,33249,Lormont,33,,,33249000AB0051,,,101.0,,137,,16.0,62.73,,,,,3,2.0,Appartement,63.0,3.0,,,,,,-0.523449,44.887405
9320,2016-383548,2016-06-10,1,Vente,7000.0,,,PETIT BEAUCHAMP,B205,33380.0,33284,Mios,33,,,33284000CM0333,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,405.0,-0.890806,44.624237
9321,2016-383601,2016-06-18,2,Vente,345344.0,611.0,,AV GUSTAVE EIFFEL,1467,33260.0,33529,La Teste-de-Buch,33,,,33529000GZ0261,,,,,,,,,,,,,0,,,,,S,sols,,,2233.0,-1.1253,44.611318
9322,2016-383651,2016-07-01,1,Vente,118000.0,,,LAUDUC,B045,33370.0,33535,Tresses,33,,,33535000AA0045,,,,,,,,,,,,,0,,,,,J,jardins,,,682.0,-0.457614,44.86101
9323,2016-383708,2016-06-27,1,Vente,220000.0,32.0,,RUE DE LA GARE,40,33450.0,33483,Saint-Sulpice-et-Cameyrac,33,,,334830000B0001,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,9.0,0.0,S,sols,,,935.0,-0.393657,44.913514
9324,2016-383739,2016-06-23,1,Vente,12532.0,,,LE BASQUE,B022,33380.0,33284,Mios,33,,,332840000B2851,,,,,,,,,,,,,0,,,,,B,bois,,,8506.0,-0.882164,44.591656
9325,2016-383785,2016-06-20,1,Vente,293000.0,41.0,,AV GENERAL DE GAULLE,850,33120.0,33009,Arcachon,33,,,33009000AE0404,,,142.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-1.16551,44.659865
9326,2016-383831,2016-06-13,1,Vente,190000.0,,,RUE PIERRE CORNEILLE,648,33560.0,33096,Carbon-Blanc,33,,,33096000AE0095,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,ALLEE,Allée (no groupe),76.0,-0.494085,44.906704
9327,2016-383872,2016-06-21,1,Vente en l'état futur d'achèvement,161000.0,185.0,,AV CARNOT,240,33150.0,33119,Cenon,33,,,33119000AH0008,,,43.0,,,,,,,,,,1,,,,,,,,,,-0.518084,44.864247
9328,2016-383911,2016-07-04,1,Vente,2583.0,,,CAUSSOURD,B014,33410.0,33098,Cardan,33,,,330980000C0465,,,,,,,,,,,,,0,,,,,P,prés,,,1410.0,-0.333691,44.673829
9329,2016-383937,2016-06-16,1,Vente,175000.0,10.0,,LOT LE PETIT BERDAT,A046,33240.0,33553,Virsac,33,,,335530000C0524,,,,,,,,,,,,,0,1.0,Maison,98.0,5.0,S,sols,,,500.0,-0.44017,45.02595
9330,2016-383988,2016-06-20,1,Vente en l'état futur d'achèvement,267500.0,25.0,,RUE ANTOINE MONIER,330,33100.0,33063,Bordeaux,33,,,33063000AO0042,,,33.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.543608,44.848453
9331,2016-384036,2016-06-07,1,Vente,245000.0,67.0,,RUE DE LA PAIX,1212,33270.0,33167,Floirac,33,,,33167000AD0076,,,3.0,,,,,,,,,,1,1.0,Maison,111.0,5.0,,,,,,-0.536062,44.83815
9332,2016-384083,2016-07-01,1,Vente,115200.0,12.0,,AV DU PDT VINCENT AURIOL,1603,33150.0,33119,Cenon,33,,,33119000AD0156,,,125.0,,146,79.89,,,,,,,2,2.0,Appartement,80.0,4.0,,,,,,-0.52314,44.855676
9333,2016-384134,2016-07-13,1,Vente,207000.0,13.0,,RTE DU PREUILH,196,33830.0,33042,Belin-Béliet,33,,,330420000E0766,,,,,,,,,,,,,0,1.0,Maison,129.0,5.0,S,sols,,,1121.0,-0.835953,44.424271
9334,2016-384168,2016-07-06,1,Vente,750000.0,21.0,,RTE DE BORDEAUX,280,33950.0,33236,Lège-Cap-Ferret,33,,,33236000BH0048,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1287.0,,
9335,2016-384220,2016-03-03,1,Adjudication,31000.0,,,DAUDET,B031,33210.0,33357,Roaillan,33,,,333570000A1277,,,,,,,,,,,,,0,,,,,P,prés,,,1000.0,-0.289838,44.505385
9336,2016-384267,2016-07-13,1,Vente,239000.0,8.0,,ALL DE FRIEDLAND,502,33150.0,33119,Cenon,33,,,33119000AO0211,,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,S,sols,,,344.0,-0.512483,44.849035
9337,2016-384323,2016-07-06,1,Vente,250000.0,30.0,,ALL DE CAMPES,112,33470.0,33199,Gujan-Mestras,33,,,33199000CT0120,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2014.0,,
9338,2016-384370,2016-06-30,1,Vente,450100.0,,,POIL FIN,B059,33360.0,33245,Lignan-de-Bordeaux,33,,,332450000C0887,,,,,,,,,,,,,0,,,,,P,prés,,,545.0,-0.433905,44.785863
9339,2016-384422,2016-07-19,2,Vente,435000.0,,,MAROTS OUEST,B144,33720.0,33076,Budos,33,,,330760000F0106,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,333.0,-0.389742,44.538611
9340,2016-384469,2016-07-22,1,Vente,15000.0,,,PEGNEYRE,B032,33670.0,33431,Saint-Léon,33,,,334310000A0406,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,27678.0,-0.27684,44.770292
9341,2016-384498,2016-05-24,1,Vente,208000.0,,,JAMNETS EST,B172,33720.0,33225,Landiras,33,,,332250000D2255,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,59.0,-0.411304,44.568173
9342,2016-384541,2016-07-01,1,Vente,380000.0,,,HARTEYRE,B066,33840.0,33095,Captieux,33,,,330950000B0111,,,,,,,,,,,,,0,,,,,P,prés,,,2060.0,-0.247161,44.31099
9343,2016-384594,2016-07-13,1,Vente,275500.0,53.0,B,BD DE L OCEAN,590,33510.0,33005,Andernos-les-Bains,33,,,33005000CK0292,,,,,,,,,,,,,0,1.0,Maison,83.0,3.0,S,sols,,,210.0,-1.080304,44.732174
9344,2016-384644,2016-06-29,2,Vente,144000.0,,,NEGRE,B049,33190.0,33331,Pondaurat,33,,,33331000ZF0033,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3770.0,-0.06414,44.523038
9345,2016-384697,2016-06-21,2,Vente,180000.0,16.0,,AV DU GENERAL DE GAULLE,346,33510.0,33005,Andernos-les-Bains,33,,,33005000BH0419,,,,,,,,,,,,,0,,,,,S,sols,,,3.0,-1.100105,44.741137
9346,2016-384742,2016-07-13,1,Vente,80000.0,,,BILOS SUD,B036,33770.0,33498,Salles,33,,,33498000BI0064,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,825.0,-0.895915,44.522875
9347,2016-384801,2016-07-20,1,Vente en l'état futur d'achèvement,209000.0,232.0,,BD DE LA REPUBLIQUE,742,33510.0,33005,Andernos-les-Bains,33,,,33005000AO0161,,,24.0,,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,-1.099716,44.742817
9348,2016-384845,2016-07-22,1,Vente,78000.0,,,RTE DE BADET,12,33770.0,33498,Salles,33,,,33498000AR0236,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,818.0,-0.861183,44.549426
9349,2016-384893,2016-07-29,1,Vente,187000.0,41.0,,RES LE LUCANDREAU,A025,33114.0,33029,Le Barp,33,,,33029000BC0133,,,,,,,,,,,,,0,1.0,Maison,90.0,6.0,S,sols,,,553.0,-0.77304,44.611964
9350,2016-384934,2016-07-20,1,Vente,1620000.0,29.0,,AV DE LA MARNE CAP FERRET,1060,33970.0,33236,Lège-Cap-Ferret,33,,,33236000LO0033,,,,,,,,,,,,,0,1.0,Maison,72.0,4.0,S,sols,,,500.0,-1.251309,44.633656
9351,2016-384973,2016-07-19,1,Vente,186000.0,7.0,,RUE DU MAL LANNES,576,33560.0,33096,Carbon-Blanc,33,,,33096000AK0119,,,,,,,,,,,,,0,1.0,Maison,88.0,4.0,S,sols,,,451.0,-0.505432,44.90092
9352,2016-385011,2016-05-26,1,Vente,120000.0,,,LE BOURG,B013,33650.0,33474,Saint-Selve,33,,,334740000B0196,,,1.0,,5,,,,,,,,2,1.0,Maison,45.0,0.0,,,,,,-0.480795,44.671132
9353,2016-385053,2016-07-25,1,Vente en l'état futur d'achèvement,173635.0,18.0,,RUE EDOUARD HERRIOT,252,33310.0,33249,Lormont,33,,,33249000AS0377,,,72.0,,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,-0.522116,44.86537
9354,2016-385095,2016-07-18,1,Vente en l'état futur d'achèvement,233000.0,,,LA MADELEINE,B047,33530.0,33032,Bassens,33,,,33032000AH1055,,,,,,,,,,,,,0,,,,,T,terres,,,18.0,-0.509684,44.905396
9355,2016-385128,2016-06-15,1,Vente,94164.0,,,BERLIN NORD,B040,33380.0,33284,Mios,33,,,33284000CT1054,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,792.0,-0.916007,44.614705
9356,2016-385166,2016-07-28,1,Vente,390000.0,36.0,,AV DE PICLAOUEY,1295,33950.0,33236,Lège-Cap-Ferret,33,,,33236000BC0249,,,,,,,,,,,,,0,,,,,S,sols,,,171.0,-1.185614,44.740977
9357,2016-385181,2016-08-03,1,Vente,21000.0,,,HOBRE,B134,33380.0,33284,Mios,33,,,33284000AT0298,,,,,,,,,,,,,0,,,,,BT,taillis simples,ACACI,Acacias,522.0,-0.889403,44.588113
9358,2016-385225,2016-08-09,1,Vente,374000.0,9.0,,ALL DE LA HAUTE PRAIRIE,1290,33360.0,33099,Carignan-de-Bordeaux,33,,,33099000AK0066,,,,,,,,,,,,,0,1.0,Maison,131.0,5.0,S,sols,,,1000.0,-0.470364,44.797368
9359,2016-385268,2016-07-22,1,Vente,186000.0,,,LOT LA FERME DE TAUSSAT,A014,33138.0,33229,Lanton,33,,,33229000BY0022,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1173.0,-1.06522,44.725712
9360,2016-385310,2016-07-28,1,Vente en l'état futur d'achèvement,179000.0,161.0,,CRS VICTOR HUGO,1765,33150.0,33119,Cenon,33,,,33119000AW0515,,,53.0,,,,,,,,,,1,,,,,,,,,,-0.533989,44.847669
9361,2016-385333,2016-07-15,1,Vente,60000.0,,,L INTENDANT,B024,33750.0,33049,Beychac-et-Caillau,33,,,330490000D2042,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1065.0,-0.38456,44.878981
9362,2016-385382,2016-08-05,1,Vente,141000.0,8.0,B,AV D AQUITAINE,22,33380.0,33555,Marcheprime,33,,,33555000AC0192,,,12.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.853078,44.692878
9363,2016-385431,2016-07-22,1,Vente,79500.0,65.0,,RTE DE BORDEAUX,27,33830.0,33042,Belin-Béliet,33,,,33042041AC0165,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17.0,-0.790001,44.516418
9364,2016-385486,2016-07-26,1,Vente,95000.0,,,BERLIN NORD,B040,33380.0,33284,Mios,33,,,33284000CT1067,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,616.0,-0.915213,44.614049
9365,2016-385536,2016-08-09,1,Vente,75050.0,,,L HERMITAGE NORD,B036,33310.0,33249,Lormont,33,,,33249000AX0478,,,,,,,,,,,,,0,,,,,S,sols,,,81.0,-0.535355,44.875582
9366,2016-385582,2016-07-28,1,Vente,171000.0,6.0,,RUE DE BARBELLE,4,33240.0,33143,Cubzac-les-Ponts,33,,,33143000AK0463,,,,,,,,,,,,,0,1.0,Maison,104.0,4.0,AG,terrains d'agrément,,,386.0,-0.45672,44.97066
9367,2016-385636,2016-07-25,2,Echange,565.92,,,JEAN BLANC,B187,33430.0,33036,Bazas,33,,,33036000ZA0018,,,,,,,,,,,,,0,,,,,L,landes,,,1572.0,-0.251851,44.452214
9368,2016-385664,2016-08-02,1,Vente,500000.0,,,GUILLAUMET,B076,33670.0,33363,Sadirac,33,,,33363000AM0265,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,1105.0,-0.41219,44.771222
9369,2016-385704,2016-08-10,1,Vente,102500.0,10.0,T,AV DE LA REPUBLIQUE,310,33240.0,33018,Val de Virvée,33,,,33018495AM0393,,,15.0,,,,,,,,,,1,2.0,Appartement,76.0,4.0,,,,,,-0.377033,45.015203
9370,2016-385743,2016-08-04,4,Vente,1.0,,,GRACET,B027,33560.0,33397,Sainte-Eulalie,33,,,33397000AE0256,,,,,,,,,,,,,0,,,,,P,prés,,,167.0,-0.467619,44.912418
9371,2016-385792,2016-08-12,1,Vente,145800.0,7.0,,RUE DE BARRIE,10,33670.0,33505,La Sauve,33,,,33505000AO0278,,,,,,,,,,,,,0,1.0,Maison,105.0,4.0,S,sols,,,273.0,-0.310016,44.768934
9372,2016-385844,2016-08-08,3,Vente,324300.0,,,ROUILLAT,B254,33380.0,33284,Mios,33,,,33284000AX0352,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,236.0,-0.887926,44.606451
9373,2016-385897,2016-08-24,1,Vente en l'état futur d'achèvement,190229.2,11.0,,AV MAURICE RIVIERE,1458,33150.0,33119,Cenon,33,,,33119000AY0896,,,38.0,,,,,,,,,,1,,,,,,,,,,-0.535749,44.857048
9374,2016-385952,2016-08-25,1,Vente,202000.0,,,LAGRAVE,B058,33720.0,33552,Virelade,33,,,335520000A0823,,,,,,,,,,,,,0,,,,,S,sols,,,10.0,-0.380054,44.662937
9375,2016-386003,2016-08-08,1,Vente,82000.0,,,HOUGUEYRA,B053,33980.0,33019,Audenge,33,,,33019000AK0463,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1000.0,-0.968647,44.70354
9376,2016-386052,2016-08-25,1,Vente,139000.0,10.0,,RUE MONTESQUIEU,193,33380.0,33051,Biganos,33,,,33051000AB0148,,,143.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.971498,44.641269
9377,2016-386092,2016-08-09,1,Vente,224900.0,,,BASTARISSE,B021,33430.0,33036,Bazas,33,,,330360000C1954,,,,,,,,,,,,,0,,,,,TP,terres plantées,JOUAL,Joualle,6764.0,-0.20434,44.450476
9378,2016-386122,2016-08-12,1,Vente,222650.0,,,CHANTE MERLE,B012,33190.0,33331,Pondaurat,33,,,33331000ZA0112,,,,,,,,,,,,,0,,,,,J,jardins,,,3140.0,-0.09258,44.538553
9379,2016-386166,2016-08-04,2,Vente,126000.0,,,LE BOURG SUD EST,B025,33730.0,33336,Préchac,33,,,33336000AD0031,,,,,,,,,,,,,0,,,,,S,sols,,,36.0,-0.347276,44.396534
9380,2016-386213,2016-08-25,1,Vente,285500.0,2.0,,ALL DES TROPIQUES,607,33850.0,33238,Léognan,33,,,33238000AS0077,,,,,,,,,,,,,0,1.0,Maison,89.0,5.0,S,sols,,,878.0,-0.589405,44.742019
9381,2016-386248,2016-08-26,1,Vente,66000.0,4.0,,CHE DU HEUTGE,104,33770.0,33498,Salles,33,,,33498000BV0330,,,,,,,,,,,,,0,,,,,S,sols,,,900.0,-0.78779,44.571986
9382,2016-386295,2016-08-30,1,Vente,142000.0,,,BILOS NORD,B034,33770.0,33498,Salles,33,,,33498000BK0116,,,,,,,,,,,,,0,,,,,P,prés,,,806.0,-0.897854,44.528278
9383,2016-386352,2016-09-01,1,Vente en l'état futur d'achèvement,151000.0,,,PLAISANCE NORD,B030,33150.0,33249,Lormont,33,,,33249000AO0412,,,36.0,48.5,,,,,,,,,1,,,,,,,,,,-0.507207,44.870979
9384,2016-386399,2016-09-12,1,Vente,365000.0,21.0,,ALL DES AMANDIERS,32,33740.0,33011,Arès,33,,,33011000AY0030,,,,,,,,,,,,,0,1.0,Maison,112.0,4.0,S,sols,,,911.0,-1.128937,44.760963
9385,2016-386445,2016-09-08,1,Vente,300000.0,2.0,B,RUE DE LA POSTE,556,33138.0,33229,Lanton,33,,,33229000BB0283,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,704.0,-1.069864,44.719199
9386,2016-386497,2016-08-23,1,Vente,26030.0,,,PETIT VACANT,B301,33720.0,33225,Landiras,33,,,332250000A0571,,,,,,,,,,,,,0,,,,,L,landes,,,70590.0,-0.466728,44.570767
9387,2016-386551,2016-09-09,1,Vente,18125.0,,,COURLAT,B085,33720.0,33205,Illats,33,,,332050000D0920,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,2730.0,-0.380968,44.59988
9388,2016-386582,2016-09-08,1,Vente,6000.0,,,LA GALLIASSE NORD,B101,33440.0,33487,Saint-Vincent-de-Paul,33,,,334870000A0231,,,,,,,,,,,,,0,,,,,VI,vignes,,,3220.0,-0.492084,44.990571
9389,2016-386619,2016-09-05,1,Vente,1332279.0,,,PEYRON,B094,33210.0,33465,Saint-Pierre-de-Mons,33,,,334650000C0046,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,8659.0,-0.225149,44.540074
9390,2016-386667,2016-09-20,1,Vente,128000.0,,,LOT LES HUTTIERS II,A015,33980.0,33019,Audenge,33,,,33019000CR0208,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,649.0,-1.007867,44.691724
9391,2016-386720,2016-09-06,1,Vente en l'état futur d'achèvement,192000.0,2.0,,AV DE VERDUN,212,33450.0,33293,Montussan,33,,,332930000C0182,,,1.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,0.0,,,,,,-0.427676,44.881432
9392,2016-386764,2016-09-13,2,Vente,599857.0,110.0,,MOULIN DE GAILLARD,B068,33210.0,33357,Roaillan,33,,,333570000A0346,,,,,,,,,,,,,0,1.0,Maison,410.0,12.0,S,sols,,,1015.0,-0.265217,44.515993
9393,2016-386811,2016-09-01,1,Vente,14000.0,,,PETIT BEAUCHAMP,B205,33380.0,33284,Mios,33,,,33284000CM0261,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,809.0,-0.89339,44.61881
9394,2016-386856,2016-09-23,1,Vente,400.0,,,LE BOURG EST,B022,33730.0,33307,Noaillan,33,,,333070000C1299,,,,,,,,,,,,,0,,,,,J,jardins,,,210.0,-0.365307,44.480605
9395,2016-386898,2016-09-16,1,Vente,97000.0,28.0,,RUE DE CARBON BLANC,130,33440.0,33003,Ambarès-et-Lagrave,33,,,33003000CD0178,,,,,,,,,,,,,0,,,,,S,sols,,,50.0,-0.496481,44.923198
9396,2016-386945,2016-09-15,1,Vente,110000.0,13.0,,AV LEON DELAGRANGE,73,33380.0,33284,Mios,33,,,33284000AA0386,,,11.0,43.09,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,-0.937061,44.60656
9397,2016-386985,2016-09-14,1,Vente,203500.0,17.0,,RUE MAL DE LATTRE DE TASSIGNY,1440,33120.0,33009,Arcachon,33,,,33009000AE0866,,,15.0,62.99,5,,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,-1.172712,44.66157
9398,2016-387037,2016-09-27,2,Vente,117000.0,,,AUX ARGUES,B002,33450.0,33433,Saint-Loubès,33,,,334330000F1572,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,601.0,-0.440244,44.901807
9399,2016-387074,2016-09-20,1,Vente en l'état futur d'achèvement,237979.2,11.0,,AV MAURICE RIVIERE,1458,33150.0,33119,Cenon,33,,,33119000AY0896,,,81.0,,,,,,,,,,1,2.0,Appartement,85.0,4.0,,,,,,-0.535749,44.857048
9400,2016-387118,2016-09-22,2,Vente,335000.0,,,LES LANDES DE LA HUME,B115,33470.0,33199,Gujan-Mestras,33,,,33199000BV0425,,,,,,,,,,,,,0,,,,,S,sols,,,422.0,-1.110346,44.631758
9401,2016-387154,2016-09-27,1,Vente,165000.0,3.0,,RUE DES FAUVETTES,164,33980.0,33019,Audenge,33,,,33019000CP0014,,,,,,,,,,,,,0,1.0,Maison,47.0,3.0,S,sols,,,500.0,-1.01159,44.686815
9402,2016-387204,2016-09-27,1,Vente,190000.0,43.0,,RUE DE LA DUNE PONTAC,610,33120.0,33009,Arcachon,33,,,33009000AM0080,,,13.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-1.15686,44.658334
9403,2016-387236,2016-09-20,1,Vente,2200000.0,,,BOZON,B010,33310.0,33249,Lormont,33,,,33249000BC0351,,,,,,,,,,,,,0,,,,,S,sols,,,89.0,-0.531537,44.880898
9404,2016-387276,2016-09-27,1,Vente,50000.0,11.0,,RTE D AUROS,426,33430.0,33036,Bazas,33,,,330360000C1794,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1666.0,-0.207202,44.438617
9405,2016-387324,2016-09-27,1,Vente,235000.0,,,LE MERLE NORD,B160,33720.0,33205,Illats,33,,,332050000A1722,,,,,,,,,,,,,0,,,,,S,sols,,,7.0,-0.342118,44.611224
9406,2016-387362,2016-10-03,1,Vente,319000.0,,,COSTE,B035,33650.0,33474,Saint-Selve,33,,,334740000C1724,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,194.0,-0.475675,44.653703
9407,2016-387395,2016-10-11,1,Vente en l'état futur d'achèvement,161900.0,35.0,,ALL DE BIREBOUSSAOU,57,33470.0,33199,Gujan-Mestras,33,,,33199000BL0428,,,69.0,,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,-1.049123,44.639399
9408,2016-387431,2016-10-10,1,Vente en l'état futur d'achèvement,213000.0,35.0,,ALL DE BIREBOUSSAOU,57,33470.0,33199,Gujan-Mestras,33,,,33199000BL0428,,,112.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-1.049123,44.639399
9409,2016-387474,2016-09-29,1,Vente en l'état futur d'achèvement,161500.0,,,RUE YVES DU MANOIR,1476,33270.0,33167,Floirac,33,,,33167000AE0618,,,125.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.532757,44.840143
9410,2016-387522,2016-09-29,1,Vente,100300.0,15.0,,RTE DE CASTELJALOUX,40,33690.0,33195,Grignols,33,,,33195000AC0082,,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,275.0,-0.043135,44.386862
9411,2016-387559,2016-09-28,1,Vente,23000.0,,,LES VIGNASSES,B181,33410.0,33253,Loupiac,33,,,332530000C0767,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,1947.0,-0.290286,44.615519
9412,2016-387603,2016-09-29,1,Vente,204800.0,,,LAMOLLE,B069,33550.0,33093,Capian,33,,,330930000D1683,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,391.0,-0.354832,44.692303
9413,2016-387638,2016-10-06,1,Vente,200000.0,,,LE MOULIN,B046,33670.0,33140,Créon,33,,,33140000AC1114,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,541.0,-0.351136,44.777326
9414,2016-387663,2016-10-11,1,Vente,30000.0,,,CAME GAYE EST,B072,33720.0,33225,Landiras,33,,,332250000D0942,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,820.0,-0.410633,44.569138
9415,2016-387697,2016-09-29,1,Vente,304825.0,7.0,,ALL MAURICE LAFON,436,33380.0,33051,Biganos,33,,,33051000BP0423,,,,,,,,,,,,,0,1.0,Maison,116.0,4.0,S,sols,,,771.0,-0.961451,44.650125
9416,2016-387737,2016-10-04,1,Vente,145000.0,47.0,,IMP DES ACACIAS,10,33210.0,33164,Fargues,33,,,331640000A1037,,,,,,,,,,,,,0,1.0,Maison,78.0,4.0,S,sols,,,500.0,-0.287791,44.539696
9417,2016-387782,2016-10-14,1,Vente,240000.0,10.0,,RES LES VIGNES,A063,33370.0,33554,Yvrac,33,,,335540000C0721,,,,,,,,,,,,,0,1.0,Maison,98.0,6.0,S,sols,,,934.0,,
9418,2016-387831,2016-09-30,1,Vente en l'état futur d'achèvement,177300.0,,,RUE YVES DU MANOIR,1476,33270.0,33167,Floirac,33,,,33167000AE0618,,,129.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.532757,44.840143
9419,2016-387882,2016-10-06,1,Vente,160000.0,9057.0,,HAM DE BOURBON,A155,33270.0,33167,Floirac,33,,,33167000AH0282,,,122.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.521105,44.841781
9420,2016-387933,2016-10-17,1,Vente,177584.4,,,COUTELIVA,B026,33210.0,33279,Mazères,33,,,332790000A1194,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2055.0,-0.235138,44.516444
9421,2016-387980,2016-10-14,1,Vente en l'état futur d'achèvement,191095.0,30.0,,RUE GEORGES JEROME DURET,347,33310.0,33249,Lormont,33,,,33249000AO0392,,,52.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-0.507225,44.871685
9422,2016-388018,2016-09-30,1,Vente,579240.0,,,PEYRAGUE NORD,B187,33720.0,33205,Illats,33,,,332050000A1145,,,,,,,,,,,,,0,,,,,P,prés,,,687.0,-0.354108,44.613384
9423,2016-388052,2016-10-21,1,Vente,80000.0,5.0,,RUE DU CROS,29,33410.0,33081,Cadillac,33,,,330810000A1431,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,190.0,-0.320096,44.6366
9424,2016-388108,2016-10-18,1,Vente en l'état futur d'achèvement,225000.0,4.0,,RUE DES HELIANTHEMES,1308,33260.0,33529,La Teste-de-Buch,33,,,33529000FZ0197,,,43.0,,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,-1.165186,44.631793
9425,2016-388156,2016-10-20,1,Vente,195000.0,5005.0,,LOT LE VALLON DE LORIENT,A066,33670.0,33363,Sadirac,33,,,33363000AC0649,,,,,,,,,,,,,0,1.0,Maison,102.0,6.0,AG,terrains d'agrément,,,300.0,-0.38322,44.795876
9426,2016-388196,2016-10-04,1,Vente,505783.1,28.0,,AV DE LA COTE D ARGENT,62,33380.0,33555,Marcheprime,33,,,33555000AB0375,,,,,,,,,,,,,0,1.0,Maison,30.0,1.0,AG,terrains d'agrément,,,440.0,-0.856478,44.692049
9427,2016-388231,2016-10-17,1,Vente,150000.0,,,PONT NEAU EST,B117,33380.0,33051,Biganos,33,,,33051000AE0037,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,629.0,-0.961499,44.632035
9428,2016-388266,2016-10-11,1,Vente,250000.0,31.0,,CHE DU CALVAIRE,15,33360.0,33349,Quinsac,33,,,33349000AK0567,,,,,,,,,,,,,0,1.0,Maison,115.0,4.0,S,sols,,,500.0,-0.481717,44.747493
9429,2016-388314,2016-10-14,2,Vente,104000.0,49.0,,RUE MICHEL EYQUEM DE MONTAIGNE,141,33240.0,33425,Saint-Laurent-d'Arce,33,,,33425000ZH0351,,,,,,,,,,,,,0,1.0,Maison,78.0,3.0,S,sols,,,273.0,-0.466099,45.028424
9430,2016-388361,2016-10-29,1,Vente,1517.1,,,PONT NEAU,B229,33380.0,33284,Mios,33,,,33284000CE0195,,,,,,,,,,,,,0,,,,,L,landes,,,3544.0,-0.9595,44.627413
